0.68651,0.49584,-1
0.52131,-0.54785,-1
0.55745,-0.99909,-1
-0.13732,0.41963,-1
0.42814,0.14967,-1
-0.52916,0.32361,-1
0.18584,-0.38076,-1
-0.87233,0.60209,-1
-0.73914,0.34065,-1
0.57326,-0.36203,-1
0.9768,0.44806,-1
-0.17095,-0.58961,-1
0.39738,-0.16234,-1
0.79016,0.74372,-1
0.58594,-0.58262,-1
0.81714,0.5863,-1
0.91081,0.83284,-1
-0.95487,0.095204,-1
-0.5836,-0.035249,-1
-0.18894,-0.72273,-1
-0.32347,0.43282,-1
0.089084,0.48601,-1
0.0049519,0.011994,1
0.61061,0.92105,-1
0.589,-0.75046,-1
0.58966,0.97979,-1
0.71069,0.76508,-1
-0.81332,-0.77529,-1
-0.53925,-0.49962,-1
0.60037,0.36313,-1
0.064936,-0.47322,-1
-0.13358,-0.57881,-1
-0.68096,-0.18089,1
-0.52901,0.21311,-1
-0.16536,0.30551,-1
0.15788,-0.79421,-1
0.56824,0.88777,-1
-0.32861,0.62077,-1
-0.51164,-0.78231,-1
-0.22068,0.8912,-1
-0.70806,0.79309,-1
0.70362,-0.7599,-1
0.51434,-0.22954,-1
-0.92505,-0.41357,-1
0.20166,0.21216,-1
0.56734,-0.78394,-1
0.45335,-0.41901,-1
0.80216,-0.1843,-1
0.41819,0.74261,-1
0.99913,-0.75236,-1
0.89997,0.16068,-1
-0.56237,0.13478,-1
0.91955,0.98273,-1
-0.26511,-0.95868,-1
-0.12231,-0.21868,1
-0.60119,0.82589,-1
-0.5973,-0.9017,1
0.094654,-0.52346,-1
-0.069967,-0.31429,1
-0.32515,0.4976,-1
-0.83396,0.99455,-1
0.42957,-0.2446,-1
-0.5078,0.61263,-1
0.27962,0.66916,-1
0.34495,-0.72641,-1
-0.85964,0.89304,-1
-0.45766,0.16386,1
-0.3689,-0.33,-1
0.6839,-0.76568,-1
-0.00038999,-0.47107,1
-0.71843,0.73465,-1
-0.79167,0.065152,-1
-0.27702,-0.32286,-1
0.28713,0.91126,-1
-0.45687,-0.27422,-1
0.14541,-0.84406,1
0.078721,-0.024582,1
0.43445,-0.33463,-1
-0.77224,0.83266,-1
0.86274,0.65697,-1
-0.53218,0.98471,-1
-0.63213,0.32461,-1
0.84298,-0.51122,-1
0.66986,0.16894,-1
-0.008124,-0.34651,1
-0.89103,0.93518,1
-0.15842,0.85874,-1
0.17377,0.39568,-1
-0.34821,0.83487,-1
-0.90387,-0.15743,-1
0.62155,-0.37842,-1
-0.37397,0.30466,-1
0.18595,0.74086,-1
0.44344,-0.14676,-1
-0.6413,0.6916,-1
-0.57353,-0.17131,-1
-0.24957,-0.49543,-1
-0.41727,-0.01884,-1
0.71785,-0.60345,-1
0.041678,-0.093004,1
0.59064,-0.77636,-1
-0.30788,0.91682,-1
0.45035,-0.51935,-1
-0.63009,-0.032631,-1
0.019778,-0.26143,-1
-0.6538,0.36904,-1
0.76097,-0.35658,1
-0.18472,-0.99764,1
-0.050379,0.71001,-1
0.94411,0.52424,-1
-0.61307,0.97602,-1
0.48829,0.81409,-1
-0.35808,-0.85588,-1
0.86003,-0.087858,-1
0.36749,0.95549,-1
-0.97736,0.64555,-1
-0.83916,0.64521,-1
0.89421,0.30521,1
0.61235,-0.32767,-1
0.29111,-0.34523,-1
0.96792,0.019847,-1
-0.8012,0.17736,1
-0.68144,0.16842,-1
-0.72584,-0.51124,-1
-0.36223,0.9757,-1
-0.073236,0.38801,-1
-0.729,-0.63883,-1
-0.19769,-0.86885,-1
0.43205,0.6782,1
0.80354,0.015289,-1
-0.33555,0.81023,-1
0.57759,-0.9842,-1
0.54485,0.70061,1
0.38049,0.98615,-1
-0.15942,-0.34092,-1
0.71815,0.57734,-1
0.64079,0.87787,-1
-0.7399,0.77266,-1
0.56266,0.85431,-1
-0.72293,0.8585,-1
0.28077,0.0017913,-1
-0.017322,-0.99672,-1
0.032096,0.97835,-1
0.81767,0.57787,-1
-0.51775,0.11581,-1
-0.55357,0.61993,-1
-0.63547,-0.56275,-1
-0.071513,0.59836,-1
0.40709,0.95904,-1
-0.51731,-0.739,-1
-0.78362,-0.76094,1
-0.6242,-0.14378,-1
0.13534,0.44579,-1
-0.013074,0.74994,1
0.81021,-0.8578,-1
-0.66314,-0.29747,-1
0.81287,-0.18296,-1
-0.43127,0.92419,-1
0.80589,-0.6245,-1
0.92317,0.39817,-1
-0.39301,-0.55188,1
-0.98389,0.59076,-1
-0.094691,0.96174,-1
-0.10664,-0.40182,-1
0.74893,0.90345,-1
-0.73483,-0.9194,-1
0.17204,0.10667,1
-0.12696,0.066168,-1
-0.79421,-0.0071235,-1
0.1281,0.59884,-1
-0.9064,-0.16787,-1
-0.99562,-0.59813,-1
0.52292,0.73969,-1
-0.015539,-0.6229,-1
0.31144,0.59041,-1
0.24741,0.97914,-1
0.61586,0.59411,1
-0.12557,-0.80052,-1
-0.6205,0.11789,-1
0.95706,-0.40772,-1
0.51676,-0.89899,-1
-0.41579,-0.32941,-1
0.68366,-0.35336,-1
0.39606,-0.14504,-1
-0.44825,-0.53039,-1
-0.27393,0.6354,-1
0.88313,0.27569,-1
0.40098,-0.38257,-1
-0.90241,-0.55037,-1
-0.55847,-0.95315,-1
-0.51817,-0.46857,-1
-0.9008,0.14744,-1
0.22387,0.6196,-1
0.52113,-0.28246,-1
0.4574,0.35004,-1
-0.70898,-0.34185,1
-0.58173,-0.48906,-1
0.50591,-0.79714,1
-0.48219,-0.025355,-1
0.49992,-0.35049,-1
-0.17154,0.31638,-1
0.73363,-0.63988,1
-0.75788,0.96074,-1
0.39478,-0.56451,-1
-0.6499,-0.23804,-1
-0.048851,-0.053439,-1
-0.88274,0.57346,-1
-0.36606,0.053032,-1
-0.97222,0.5303,-1
-0.99348,-0.58962,-1
-0.70152,-0.51811,-1
-0.95495,0.16698,-1
-0.31787,0.92169,1
0.95579,0.37953,-1
-0.4586,-0.66083,-1
0.8965,0.90646,-1
0.79986,0.70135,-1
0.78024,-0.15611,-1
0.14096,0.2378,-1
-0.20195,0.30478,-1
0.76193,-0.2939,-1
0.625,-0.19036,-1
0.21197,0.38738,-1
-0.85045,-0.28093,-1
-0.81543,-0.80179,-1
-0.62044,0.7193,-1
0.61219,-0.68937,-1
0.9688,0.13078,-1
0.78643,-0.6587,-1
-0.42006,-0.013459,-1
-0.3699,0.746,-1
-0.2845,0.089148,-1
0.61199,0.5652,-1
-0.38556,-0.094524,-1
0.0002249,-0.27761,-1
-0.46432,0.3877,-1
-0.71185,0.12202,-1
-0.15787,-0.29802,-1
-0.52278,0.58477,-1
-0.31506,-0.48551,-1
0.79346,0.057704,-1
-0.38829,0.51353,-1
-0.57582,-0.2025,-1
0.67014,0.99981,-1
-0.79833,0.56809,-1
-0.070247,0.73721,1
0.41958,0.23184,1
-0.44758,0.19815,-1
0.078115,0.56966,-1
-0.71102,0.93121,-1
-0.4535,0.74619,-1
-0.62663,0.89201,-1
0.16805,0.61947,-1
0.69122,-0.040826,-1
0.67484,-0.50699,-1
0.05421,0.99754,-1
-0.80999,0.28416,-1
-0.69415,0.69599,-1
0.025268,-0.67667,-1
-0.67381,-0.85795,-1
-0.10988,-0.22309,1
-0.2979,0.84714,-1
0.1622,-0.2683,1
0.72016,0.4885,-1
0.5582,-0.26031,-1
-0.54161,-0.37655,-1
0.90958,-0.36378,-1
-0.90493,0.82748,-1
-0.16992,0.45189,-1
-0.3851,0.076271,-1
0.38322,-0.024598,1
-0.09617,0.86863,-1
0.040442,0.015423,1
0.0079936,0.71465,-1
0.52294,0.061129,-1
0.20035,0.68059,-1
0.60745,-0.25264,-1
0.51832,0.66564,-1
-0.92663,0.53984,-1
-0.5187,-0.20185,-1
0.69019,0.65434,-1
0.58907,-0.44395,-1
-0.32083,-0.90096,-1
0.66248,0.0062254,-1
0.090073,0.99942,-1
0.98531,0.50549,-1
-0.96463,-0.49896,-1
0.2189,0.52688,-1
0.72718,-0.93075,-1
0.93435,-0.99529,1
-0.60418,-0.6816,1
-0.93732,-0.30377,-1
-0.091364,-0.0092733,1
-0.48283,0.075727,-1
-0.73473,-0.15126,-1
-0.30317,0.69659,1
0.79369,0.19131,-1
0.60266,0.34881,-1
0.12365,0.11502,-1
0.7334,-0.31051,-1
0.029286,0.25797,-1
-0.69472,-0.19403,-1
0.30873,-0.66838,-1
0.10132,-0.24558,-1
0.74271,0.61936,-1
-0.51214,0.27462,-1
0.80245,-0.97075,1
0.51622,-0.55584,-1
-0.70171,-0.92972,-1
0.92066,-0.42325,-1
0.18291,-0.74575,1
-0.66506,-0.54963,1
-0.32197,-0.93717,-1
-0.1321,0.03278,-1
-0.26839,-0.59865,-1
0.88272,-0.52983,1
0.84275,0.80502,-1
-0.88881,-0.4683,1
-0.07544,0.17903,1
0.92388,0.16397,-1
-0.80999,-0.077194,1
-0.78043,-0.82965,-1
0.78091,-0.68394,-1
-0.51984,-0.61134,-1
-0.3835,0.81238,-1
-0.76522,-0.33036,-1
-0.57728,-0.1526,-1
0.66336,0.99446,-1
-0.18585,-0.93477,-1
0.9051,-0.49767,1
-0.37037,-0.92634,-1
-0.12016,0.11358,1
0.63454,-0.33661,-1
-0.37345,-0.82717,-1
-0.91762,-0.3633,-1
0.45919,0.64809,-1
-0.97733,-0.88598,-1
-0.46129,0.6365,-1
0.86684,-0.37836,-1
-0.78124,-0.68193,-1
-0.6727,0.025866,1
0.29131,0.80311,-1
0.44643,0.04308,-1
0.21154,-0.55558,-1
0.58059,0.70208,1
0.86898,-0.50733,1
-0.3206,0.18185,-1
-0.57287,-0.25464,-1
-0.64331,0.73086,1
-0.17195,0.41232,1
0.42328,0.22835,1
-0.61391,0.99675,-1
0.77231,-0.16126,-1
-0.49653,0.84805,1
-0.91939,-0.64006,-1
-0.60687,-0.86127,-1
-0.12068,-0.099765,1
0.55635,-0.49769,-1
-0.93207,-0.78574,-1
-0.88059,-0.29501,-1
0.59926,-0.69955,-1
0.91066,0.57579,-1
-0.10424,-0.092203,1
0.3929,-0.89324,-1
0.88279,-0.60305,-1
-0.019573,-0.26863,1
-0.92019,0.86623,-1
0.19059,-0.60601,-1
0.28385,0.047867,1
-0.029101,0.58663,-1
0.89375,-0.90887,-1
-0.39134,-0.61991,-1
-0.83117,0.096636,-1
0.16236,0.98495,-1
-0.65442,-0.52755,-1
-0.27603,0.24169,1
0.34311,-0.37064,-1
-0.73773,0.98903,-1
-0.46547,-0.95729,-1
0.51414,0.14413,-1
-0.62815,0.30203,-1
-0.21131,0.36834,-1
-0.9666,-0.8686,-1
-0.9093,-0.71028,-1
-0.41479,-0.79309,-1
-0.074892,0.17664,1
-0.66554,0.26425,1
0.60269,0.71271,-1
0.52921,0.92516,-1
0.086248,-0.38671,-1
-0.12793,0.67969,-1
-0.54822,-0.39765,-1
0.56277,-0.99482,1
-0.66713,0.82848,-1
-0.35437,-0.11118,-1
0.6244,0.25451,1
0.31188,-0.077225,-1
0.84572,-0.44808,-1
-0.86889,-0.29371,-1
-0.30115,0.99057,-1
0.47204,0.61551,-1
0.24346,0.13084,1
0.39964,-0.17574,-1
-0.88015,-0.68607,-1
0.70541,0.32342,-1
0.38995,-0.91217,-1
-0.8859,0.73542,-1
-0.51291,0.58016,1
-0.76473,-0.27065,-1
-0.30674,0.40013,-1
0.9246,0.68367,-1
0.0307,-0.76498,-1
-0.96931,-0.58362,-1
-0.23069,0.51886,1
0.74235,0.37996,-1
0.69498,-0.044635,-1
0.84902,0.78048,-1
0.89083,-0.52194,-1
-0.44409,-0.53611,-1
-0.84782,-0.75674,-1
0.89803,-0.11749,-1
-0.87654,-0.03248,-1
0.016602,-0.93446,-1
0.32196,-0.40434,-1
0.89541,-0.25302,-1
0.98758,-0.32023,-1
0.83361,0.39096,-1
0.38748,-0.37794,-1
0.66794,0.15586,-1
0.71787,0.89413,-1
-0.052514,0.45163,1
0.89094,-0.23808,-1
-0.6377,-0.17301,-1
-0.96293,-0.83618,-1
0.54252,0.90696,1
-0.59734,-0.96698,-1
0.78505,0.038029,-1
0.37911,0.90017,-1
-0.21755,0.51696,-1
0.85624,0.012466,-1
0.52274,-0.71751,-1
-0.94013,0.17302,-1
0.66726,0.52095,-1
-0.054304,0.21025,-1
-0.77082,0.15899,-1
0.64741,-0.16322,-1
-0.9896,0.6452,-1
0.41086,-0.88131,-1
-0.5918,-0.9166,1
-0.49103,-0.16044,-1
-0.92562,-0.91596,-1
0.49587,0.88713,-1
0.97151,0.63361,-1
-0.40325,0.96004,1
-0.37241,-0.075822,-1
0.51656,0.23128,-1
-0.3621,-0.21361,-1
0.23826,-0.86841,-1
-0.86426,0.87462,1
0.56334,0.52373,1
0.62261,0.87836,-1
0.68661,-0.39737,-1
0.61929,0.26091,1
0.88641,-0.30903,-1
0.12135,-0.50305,-1
-0.7835,0.30507,-1
0.030335,-0.91654,-1
0.73007,-0.71944,-1
-0.34576,-0.12707,1
-0.094002,0.95182,-1
0.59644,-0.48608,-1
-0.54442,-0.77536,-1
-0.028873,0.69077,1
0.48871,-0.7543,-1
-0.25521,-0.11047,-1
0.59601,0.066889,-1
0.4356,-0.89343,-1
-0.42591,-0.22478,-1
-0.11664,0.57986,-1
-0.87839,-0.54437,-1
0.61185,0.66182,-1
0.85171,0.7349,-1
-0.12342,0.88008,-1
-0.94772,-0.26802,-1
-0.80852,-0.58697,-1
-0.047268,-0.79174,-1
0.04569,0.84358,-1
0.82742,0.96313,-1
-0.92937,0.32993,-1
-0.92745,-0.76038,-1
-0.61855,0.79726,-1
-0.43521,-0.85155,-1
-0.42793,0.51133,-1
-0.25353,0.26935,1
-0.51911,0.89569,1
0.42315,-0.80065,-1
-0.44855,-0.71508,-1
0.64596,0.14726,1
0.64416,0.73993,-1
0.78139,0.33145,-1
-0.63821,-0.40093,-1
0.51712,-0.69428,-1
0.92517,0.20203,-1
0.27539,0.47807,-1
-0.21519,0.0088508,-1
-0.033386,0.41492,1
-0.82731,0.45557,-1
-0.23601,0.79517,-1
-0.2242,0.66206,1
-0.66518,-0.65554,-1
-0.38266,0.39549,-1
0.21281,0.39188,-1
0.19147,0.61889,-1
0.23744,0.16999,-1
0.80421,0.78691,-1
0.29776,0.9338,-1
0.67382,0.51247,-1
0.056698,-0.074747,1
0.018909,0.8801,-1
0.37737,0.36049,-1
0.55748,-0.74431,-1
0.73693,0.072968,-1
0.028883,0.3777,-1
0.050934,0.92054,-1
-0.43409,-0.97271,-1
0.82081,-0.79093,-1
-0.75183,0.82892,-1
-0.80074,-0.31386,-1
-0.9186,0.58697,-1
0.80118,-0.424,-1
-0.19248,-0.94716,-1
0.92944,0.62022,-1
-0.97244,0.38825,-1
-0.81437,-0.39718,-1
-0.018861,-0.76528,-1
0.018782,-0.62021,-1
-0.75883,0.40861,-1
0.33997,-0.23769,-1
-0.38925,-0.090859,-1
0.68539,-0.71812,-1
-0.089706,-0.12416,1
-0.81472,0.2843,-1
0.96724,-0.58172,-1
-0.2763,0.083751,-1
-0.35219,0.16739,-1
0.58031,0.3501,-1
0.39879,-0.34473,-1
-0.10295,0.92419,-1
-0.71261,-0.99641,-1
0.8939,0.25818,-1
-0.36786,-0.71112,-1
-0.067343,-0.80274,-1
0.032187,-0.34516,-1
0.17624,0.35391,-1
0.094706,-0.22741,-1
0.16183,0.12611,-1
0.43991,-0.90602,-1
-0.18858,-0.41359,-1
0.371,-0.10359,-1
-0.28037,0.09618,-1
-0.89752,0.75852,-1
-0.51592,0.91795,-1
-0.14646,-0.16494,-1
-0.10387,0.4203,-1
0.13969,0.17037,-1
0.68374,0.49297,-1
0.24966,-0.31389,-1
0.66105,-0.027762,1
0.19742,-0.63803,1
0.47491,0.038112,-1
-0.78306,0.74116,-1
0.8308,-0.47106,-1
-0.68677,-0.094798,-1
0.1473,0.56975,-1
-0.18325,-0.22186,-1
0.72267,0.63232,-1
-0.80341,-0.984,-1
-0.30696,0.31127,-1
-0.084962,0.68972,-1
0.57987,0.10816,-1
0.25349,-0.67854,-1
-0.85752,-0.93363,1
0.80989,0.46076,-1
-0.35339,-0.76509,-1
0.50541,-0.48348,-1
0.68407,-0.16628,-1
-0.14553,-0.38668,-1
-0.23258,0.97517,1
0.43606,-0.64385,-1
0.13359,-0.9118,-1
0.93503,-0.4882,-1
0.13321,0.38384,-1
-0.61148,0.26044,1
0.67615,0.71433,-1
0.13226,-0.22386,-1
-0.13476,-0.40739,-1
-0.90214,-0.72282,-1
0.6941,-0.2863,1
0.33264,0.29996,-1
0.32661,-0.94166,-1
-0.25094,0.64993,-1
-0.019941,-0.81293,-1
0.712,0.95805,-1
0.71697,-0.9168,-1
-0.24524,-0.016944,1
-0.26204,0.94673,-1
-0.38812,0.67379,-1
0.72428,-0.50075,-1
-0.084014,0.86662,-1
0.29843,-0.98108,-1
-0.4107,0.16246,-1
-0.671,-0.85023,-1
-0.94576,0.21809,-1
-0.0676,0.098227,1
-0.48527,-0.4307,1
-0.31528,0.39826,-1
0.32496,0.16411,1
0.8575,-0.90157,-1
0.42549,0.084942,-1
-0.34283,-0.0075254,-1
0.084251,-0.2172,-1
-0.90383,0.27069,-1
0.79452,-0.18909,1
-0.20303,-0.029869,-1
0.99706,-0.5192,-1
-0.42264,-0.48275,-1
0.78737,-0.3561,-1
-0.0078848,0.12758,1
-0.060222,-0.90664,-1
0.83921,0.92954,-1
-0.2297,-0.62598,1
0.29856,-0.51135,-1
0.76994,0.49951,-1
0.010779,-0.1018,1
0.4974,0.039368,1
0.74088,0.15764,-1
0.41044,0.98295,-1
0.08954,-0.44583,-1
-0.8029,0.016973,-1
0.43316,-0.17737,-1
0.62439,0.41124,-1
-0.4919,-0.65547,-1
0.30743,-0.17005,-1
-0.13254,-0.27369,1
0.80116,0.96821,-1
0.57014,0.65962,-1
-0.45821,0.081324,-1
-0.60311,-0.065142,1
-0.1896,0.80509,-1
-0.10552,0.88032,-1
0.51522,-0.38255,-1
-0.83919,0.61932,-1
-0.55287,-0.39364,1
-0.82951,0.13591,-1
-0.69841,0.071786,-1
-0.70611,0.19785,-1
0.96171,0.81722,-1
-0.14198,0.64058,-1
-0.69527,0.21716,-1
-0.94762,0.5245,-1
0.11878,-0.85581,-1
0.85286,0.48274,-1
0.0043126,-0.3666,-1
-0.79954,-0.58493,1
-0.081586,-0.80856,-1
0.35908,0.95477,-1
-0.43976,-0.37714,-1
0.60235,-0.37553,-1
-0.63613,0.46852,-1
0.71414,-0.95837,-1
-0.17135,0.57682,-1
-0.94874,-0.062473,-1
-0.98718,-0.88968,-1
-0.61165,-0.40713,-1
-0.22727,0.61299,-1
-0.75265,-0.0039376,-1
-0.28627,-0.58243,-1
-0.17952,-0.32685,-1
-0.72217,-0.19772,-1
0.223,-0.76308,1
-0.54107,-0.22234,-1
-0.26917,-0.58681,1
-0.9352,0.46362,-1
0.29611,-0.15927,1
0.66113,-0.058028,1
0.31535,0.83038,1
-0.10207,-0.8905,-1
-0.10371,0.90676,-1
-0.040899,0.18862,-1
-0.9854,-0.21719,-1
-0.55898,0.30278,-1
-0.37399,-0.93831,-1
0.34418,0.70816,-1
-0.78741,0.16686,-1
0.69143,0.50833,-1
-0.388,-0.35112,1
0.41521,-0.90316,-1
-0.24329,0.79939,-1
0.92612,-0.57434,-1
0.53824,-0.080488,-1
0.19387,0.29973,-1
-0.56972,-0.277,-1
0.84234,-0.14419,-1
0.24428,-0.96869,-1
0.030396,-0.21886,-1
0.44983,-0.056852,-1
-0.87828,0.51084,-1
0.99664,-0.27984,-1
0.10954,0.52355,-1
-0.75165,-0.98091,-1
0.94723,-0.65809,-1
0.11233,0.15816,-1
-0.606,-0.024857,-1
-0.079672,-0.28612,1
-0.88908,-0.30202,-1
0.28502,0.15828,1
0.34625,-0.075249,-1
0.62762,-0.34018,-1
-0.83999,0.12363,-1
0.47604,-0.82581,-1
0.012822,0.38369,-1
-0.20574,0.92909,-1
-0.97388,-0.0064642,-1
0.69233,-0.59981,1
0.52739,-0.396,-1
0.43344,0.19218,1
-0.66813,-0.43333,-1
-0.25309,-0.24203,-1
-0.087775,0.54119,-1
-0.83772,0.08159,1
-0.42289,0.71292,-1
0.67193,-0.42868,-1
-0.87033,0.3405,-1
0.2253,0.63937,-1
0.69868,0.80886,-1
0.40542,-0.43433,-1
-0.75096,0.85656,-1
-0.28908,-0.47862,-1
-0.90441,0.66164,-1
-0.16242,-0.89333,-1
0.72114,0.18077,-1
-0.81304,-0.19739,-1
0.67335,0.087586,-1
-0.72853,0.25465,1
-0.68668,-0.81375,-1
0.75727,0.30835,-1
-0.87602,0.35435,-1
0.58239,0.15176,-1
0.085065,0.24029,1
0.053285,-0.50094,-1
0.81103,-0.83633,-1
0.23775,-0.84119,-1
-0.16278,0.35604,-1
0.20825,0.17758,-1
-0.73366,0.60552,-1
-0.73328,0.37784,-1
-0.25887,0.02121,-1
-0.29565,0.71119,-1
0.28273,0.36664,-1
0.18716,-0.80828,-1
0.88327,0.33446,-1
0.19985,-0.090427,1
-0.60555,0.81223,-1
0.060403,-0.98672,-1
-0.79173,-0.8984,-1
-0.17774,0.30318,-1
0.46576,0.27374,1
-0.21127,-0.6545,-1
0.52807,0.83733,-1
0.56137,-0.78558,-1
-0.96012,-0.25399,1
-0.15283,-0.14339,-1
0.40784,-0.73109,-1
-0.50705,-0.61292,-1
0.83338,-0.66812,-1
-0.49287,0.49629,1
-0.86338,0.24016,-1
-0.55478,-0.40982,1
0.70636,0.19353,-1
-0.35088,0.1588,-1
-0.22091,-0.43718,-1
-0.98034,-0.58711,-1
-0.27187,-0.45517,-1
0.70409,-0.33126,-1
0.39043,0.1844,1
-0.66327,-0.98108,-1
0.75479,-0.74366,-1
0.22743,-0.42163,-1
-0.60153,0.043383,1
0.55626,0.23935,-1
0.125,-0.79675,-1
0.39914,-0.91896,-1
-0.79322,-0.15001,-1
0.33908,-0.14037,1
0.56702,-0.73916,-1
0.36262,-0.52906,-1
0.13614,-0.62216,-1
-0.061986,-0.60989,-1
-0.66892,0.17505,-1
0.064416,0.73825,-1
-0.17045,0.09365,1
-0.52195,-0.88605,-1
0.40622,-0.9004,-1
-0.087487,0.72324,-1
-0.88357,0.7112,-1
0.72442,-0.26077,-1
0.69286,0.70666,-1
0.0097965,0.19,-1
0.52841,0.19244,-1
-0.028042,0.44738,-1
0.49313,0.31522,1
0.95557,0.79065,-1
0.27124,0.36693,-1
0.32453,-0.10483,-1
0.12487,-0.67903,1
-0.30548,0.64288,-1
0.0657,-0.66633,-1
0.6202,-0.071761,-1
0.80498,-0.94963,-1
-0.6812,0.48784,-1
0.87639,0.68723,-1
0.46067,-0.46721,-1
-0.80183,0.8916,1
-0.30231,0.47032,1
0.63735,-0.70164,-1
-0.81751,-0.070562,-1
-0.9278,0.51395,-1
-0.35937,0.47704,-1
-0.048978,0.59655,-1
-0.030165,-0.6831,-1
-0.53712,-0.62432,-1
-0.26667,0.1061,1
0.34047,-0.57891,-1
0.069788,-0.079292,-1
0.59484,-0.85961,-1
0.95258,-0.7731,-1
0.56425,-0.19017,-1
0.90559,-0.60245,-1
0.21058,0.03763,1
-0.27526,0.47011,-1
-0.40749,-0.13577,-1
-0.23856,-0.5165,-1
-0.33691,-0.77563,-1
0.88081,0.59311,-1
-0.44533,0.50476,-1
-0.44489,0.2231,-1
-0.32145,0.97291,-1
-0.661,-0.074233,-1
0.0088194,-0.13474,1
0.25934,0.4661,-1
0.80914,-0.025119,-1
-0.25312,0.82861,-1
-0.70244,0.34739,-1
0.85027,0.47538,-1
-0.3093,0.91023,-1
0.26045,0.85477,-1
0.18389,-0.82575,-1
0.54501,-0.43814,1
0.20014,0.40861,-1
-0.84258,-0.69473,-1
-0.50169,0.087107,-1
-0.43048,-0.75826,-1
-0.75326,-0.82074,-1
0.31791,-0.8395,-1
0.27668,-0.56985,-1
0.65068,0.78209,-1
0.82105,0.038188,-1
0.3039,-0.3897,-1
-0.86725,0.47266,-1
-0.66042,-0.83923,-1
0.38789,0.16821,1
-0.70169,0.87123,-1
-0.78349,0.028584,-1
0.84243,0.61133,-1
-0.87685,-0.26278,-1
-0.80278,-0.75002,-1
0.69478,-0.0042064,-1
-0.1892,0.15556,1
-0.47397,-0.47978,-1
0.8682,-0.52307,-1
0.96602,-0.26194,-1
-0.32776,-0.92538,1
-0.31215,0.99164,-1
0.31951,-0.50515,-1
0.50559,0.02422,-1
0.14776,0.054829,1
0.090121,0.1828,-1
-0.69937,-0.55755,-1
0.18562,0.93788,-1
-0.39806,-0.83045,-1
-0.81352,-0.77494,-1
0.42876,-0.065929,-1
-0.96537,0.29852,1
-0.20961,0.0031722,-1
0.42902,-0.24679,-1
-0.044453,-0.29904,1
-0.15937,0.29261,-1
0.17673,0.065554,1
-0.68328,0.039941,-1
-0.066527,0.14547,1
0.42447,-0.9809,-1
